Tweet ID,Tweet URL,Tweet Type,URL
1405053562946605060,https://twitter.com/AlamedaTrabucco/status/1405053562946605060,Reply,https://twitter.com/AlamedaTrabucco/status/1321731634387841024?s=20
1402323879750619138,https://twitter.com/AlamedaTrabucco/status/1402323879750619138,Reply,https://twitter.com/zackvoell/status/1401212086231969792?s=20
1401927751888744449,https://twitter.com/AlamedaTrabucco/status/1401927751888744449,Reply,https://twitter.com/AlamedaTrabucco/status/1401263294971797507?s=20
1401927717944188932,https://twitter.com/AlamedaTrabucco/status/1401927717944188932,Reply,https://twitter.com/Brett_FTXUS/status/1401658019109392389?s=20
1401927716660813837,https://twitter.com/AlamedaTrabucco/status/1401927716660813837,Reply,https://twitter.com/SBF_Alameda/status/1401568493154279432?s=20
1399939895129432065,https://twitter.com/AlamedaTrabucco/status/1399939895129432065,Tweet,https://ftx.com/foundation
1399921954694516749,https://twitter.com/AlamedaTrabucco/status/1399921954694516749,Quote,https://ftx.com/en/volume-monitor
1397039147110572032,https://twitter.com/AlamedaTrabucco/status/1397039147110572032,Reply,https://www.nytimes.com/2018/04/18/crosswords/who-made-my-puzzle-sam-trabucco.html
1396614258914385928,https://twitter.com/AlamedaTrabucco/status/1396614258914385928,Quote,https://twitter.com/fintechfrank/status/1396609126650818561?s=20
1396604102277320706,https://twitter.com/AlamedaTrabucco/status/1396604102277320706,Reply,https://twitter.com/SBF_Alameda/status/1396466775361945601?s=20
1395480699210248193,https://twitter.com/AlamedaTrabucco/status/1395480699210248193,Quote,https://twitter.com/AlamedaTrabucco/status/1391988327641870338?s=20
1395211767446376448,https://twitter.com/AlamedaTrabucco/status/1395211767446376448,Reply,https://twitter.com/paoloardoino/status/1394977425717661697?s=20
1395211757308743680,https://twitter.com/AlamedaTrabucco/status/1395211757308743680,Reply,https://twitter.com/AlamedaTrabucco/status/1391988315100893184?s=20
1395211736026959874,https://twitter.com/AlamedaTrabucco/status/1395211736026959874,Reply,https://twitter.com/SBF_Alameda/status/1395008187435143173?s=20
1395211734680543235,https://twitter.com/AlamedaTrabucco/status/1395211734680543235,Reply,https://twitter.com/AlamedaTrabucco/status/1332036791151390720?s=20
1393559655926964224,https://twitter.com/AlamedaTrabucco/status/1393559655926964224,Reply,https://www.xwordinfo.com/Thumbs?author=Sam+Trabucco
1393532776754843651,https://twitter.com/AlamedaTrabucco/status/1393532776754843651,Reply,https://www.xwordinfo.com/Crossword?date=3/1/2020&g=23&d=A
1387342187302637574,https://twitter.com/AlamedaTrabucco/status/1387342187302637574,Reply,https://www.youtube.com/watch?v=SLFMcheqR-w
1385181088029450243,https://twitter.com/AlamedaTrabucco/status/1385181088029450243,Reply,https://twitter.com/AlamedaTrabucco/status/1349538525218127872?s=20
1385181044341575680,https://twitter.com/AlamedaTrabucco/status/1385181044341575680,Reply,https://twitter.com/AlamedaTrabucco/status/1382244132022755329?s=20
1385181031557337093,https://twitter.com/AlamedaTrabucco/status/1385181031557337093,Reply,https://twitter.com/AlamedaTrabucco/status/1349538828667678720?s=20
1385181008467697669,https://twitter.com/AlamedaTrabucco/status/1385181008467697669,Reply,https://twitter.com/alamedatrabucco/status/1332036760939896832?lang=en
1383815208133554178,https://twitter.com/AlamedaTrabucco/status/1383815208133554178,Reply,https://twitter.com/roshunpatel/status/1383780215894073350?s=20
1383813281115082761,https://twitter.com/AlamedaTrabucco/status/1383813281115082761,Reply,https://twitter.com/lawmaster/status/1383655305058217988?s=20
1383813251037757443,https://twitter.com/AlamedaTrabucco/status/1383813251037757443,Reply,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1383813229533536267,https://twitter.com/AlamedaTrabucco/status/1383813229533536267,Reply,https://twitter.com/AlamedaTrabucco/status/1382357672347897857?s=20
1382244163912028160,https://twitter.com/AlamedaTrabucco/status/1382244163912028160,Reply,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1382244143670333440,https://twitter.com/AlamedaTrabucco/status/1382244143670333440,Reply,https://twitter.com/AlamedaTrabucco/status/1370273230586486786?s=20
1382244141690540037,https://twitter.com/AlamedaTrabucco/status/1382244141690540037,Reply,https://twitter.com/AlamedaTrabucco/status/1349538928940892163?s=20
1382244139442475015,https://twitter.com/AlamedaTrabucco/status/1382244139442475015,Reply,https://twitter.com/elonmusk/status/1357236825589432322?s=20
1374614155563466753,https://twitter.com/AlamedaTrabucco/status/1374614155563466753,Tweet,https://bitclout.com/u/samtrabucco?public_key=BC1YLj7W8eQzx9Mv6HCbMi1gfJV251gBi5rGEpqy2pFFKwxzSXC8Yge
1371595256077062144,https://twitter.com/AlamedaTrabucco/status/1371595256077062144,Tweet,https://alameda-research.medium.com/reef-updates-b3645b65790a
1370273666500456449,https://twitter.com/AlamedaTrabucco/status/1370273666500456449,Reply,https://blog.ftx.com/monthly-digest/ftx-june-digest.pdf
1370273318264213507,https://twitter.com/AlamedaTrabucco/status/1370273318264213507,Reply,https://twitter.com/AlamedaTrabucco/status/1332104264051687425?s=20
1370273302745284613,https://twitter.com/AlamedaTrabucco/status/1370273302745284613,Reply,https://twitter.com/AlamedaTrabucco/status/1349538525218127872?s=20
1370273269668933638,https://twitter.com/AlamedaTrabucco/status/1370273269668933638,Reply,https://twitter.com/AlamedaTrabucco/status/1325934153183891456?s=20
1370273252568752129,https://twitter.com/AlamedaTrabucco/status/1370273252568752129,Reply,https://www.forbes.com/sites/cbovaird/2018/03/23/is-bitcoin-still-a-safe-haven-asset/?sh=4278cff51954
1361997008270069765,https://twitter.com/AlamedaTrabucco/status/1361997008270069765,Reply,https://www.coingecko.com/en
1361997005065572353,https://twitter.com/AlamedaTrabucco/status/1361997005065572353,Reply,https://ftx.com/volume-report-appendix.pdf
1361996991580958720,https://twitter.com/AlamedaTrabucco/status/1361996991580958720,Quote,https://ftx.com/volume-monitor
1361996991580958720,https://twitter.com/AlamedaTrabucco/status/1361996991580958720,Quote,https://ftx.com/volume-report-paper.pdf
1359677595227353091,https://twitter.com/AlamedaTrabucco/status/1359677595227353091,Quote,https://twitter.com/AlamedaTrabucco/status/1348773027639562241?s=20
1356077076403548160,https://twitter.com/AlamedaTrabucco/status/1356077076403548160,Reply,https://ftx.com/volume-monitor
1354645956927492096,https://twitter.com/AlamedaTrabucco/status/1354645956927492096,Reply,https://twitter.com/AlamedaTrabucco/status/1349538525218127872?s=20
1354645922102185986,https://twitter.com/AlamedaTrabucco/status/1354645922102185986,Reply,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1354615401309585409,https://twitter.com/AlamedaTrabucco/status/1354615401309585409,Reply,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1352459553682558981,https://twitter.com/AlamedaTrabucco/status/1352459553682558981,Quote,https://twitter.com/AlamedaTrabucco/status/1263842291594063872?s=20
1351722444420210688,https://twitter.com/AlamedaTrabucco/status/1351722444420210688,Reply,https://ftx.com/volume-monitor
1351722434953560072,https://twitter.com/AlamedaTrabucco/status/1351722434953560072,Reply,https://twitter.com/AlamedaTrabucco/status/1329154541858656256?s=20
1349539493670371330,https://twitter.com/AlamedaTrabucco/status/1349539493670371330,Reply,https://twitter.com/AlamedaTrabucco/status/1349539431586295810?s=20
1349539431586295810,https://twitter.com/AlamedaTrabucco/status/1349539431586295810,Quote,https://twitter.com/AlamedaTrabucco/status/1324280271508631552?s=20
1349539351617708033,https://twitter.com/AlamedaTrabucco/status/1349539351617708033,Reply,https://twitter.com/AlamedaTrabucco/status/1349539266158706689?s=20
1349539266158706689,https://twitter.com/AlamedaTrabucco/status/1349539266158706689,Quote,https://twitter.com/AlamedaTrabucco/status/1348773027639562241?s=20
1349539162651672576,https://twitter.com/AlamedaTrabucco/status/1349539162651672576,Reply,https://twitter.com/AlamedaTrabucco/status/1349539011358908417?s=20
1349539011358908417,https://twitter.com/AlamedaTrabucco/status/1349539011358908417,Quote,https://twitter.com/AlamedaTrabucco/status/1339810704342142976?s=20
1349538928940892163,https://twitter.com/AlamedaTrabucco/status/1349538928940892163,Reply,https://twitter.com/AlamedaTrabucco/status/1349538828667678720?s=20
1349538735415730177,https://twitter.com/AlamedaTrabucco/status/1349538735415730177,Reply,https://twitter.com/AlamedaTrabucco/status/1349538670550806530?s=20
1349486209681088514,https://twitter.com/AlamedaTrabucco/status/1349486209681088514,Reply,https://twitter.com/SBF_Alameda/status/1349456788169523200?s=20
1349098411467829249,https://twitter.com/AlamedaTrabucco/status/1349098411467829249,Reply,https://tether.to/
1347974492304207872,https://twitter.com/AlamedaTrabucco/status/1347974492304207872,Reply,https://www.youtube.com/watch?v=moKaQbBqOqo&feature=youtu.be
1346099860362067969,https://twitter.com/AlamedaTrabucco/status/1346099860362067969,Reply,https://www.youtube.com/watch?v=xTvhS5d1kn8
1345530580587319297,https://twitter.com/AlamedaTrabucco/status/1345530580587319297,Reply,https://twitter.com/AlamedaTrabucco/status/1342071923165995008?s=20
1342939933619580929,https://twitter.com/AlamedaTrabucco/status/1342939933619580929,Reply,https://www.youtube.com/watch?v=S_4PrI8gB-k
1342262601963589633,https://twitter.com/AlamedaTrabucco/status/1342262601963589633,Quote,https://twitter.com/AlamedaTrabucco/status/1342071923165995008?s=20
1342072132574973952,https://twitter.com/AlamedaTrabucco/status/1342072132574973952,Reply,https://twitter.com/AlamedaTrabucco/status/1342071923165995008?s=20
1339810766862487552,https://twitter.com/AlamedaTrabucco/status/1339810766862487552,Reply,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1339810704342142976,https://twitter.com/AlamedaTrabucco/status/1339810704342142976,Quote,https://twitter.com/AlamedaTrabucco/status/1265369446824075265?s=20
1339034557153079297,https://twitter.com/AlamedaTrabucco/status/1339034557153079297,Quote,http://www.quiz-maker.com/QBJ2IJ13A
1336563814607642625,https://twitter.com/AlamedaTrabucco/status/1336563814607642625,Reply,https://ftx.com/volume-monitor
1336497014612217856,https://twitter.com/AlamedaTrabucco/status/1336497014612217856,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1333780087842357248,https://twitter.com/AlamedaTrabucco/status/1333780087842357248,Tweet,https://www.forbes.com/30-under-30/2021/finance/
1333458186896982023,https://twitter.com/AlamedaTrabucco/status/1333458186896982023,Reply,https://twitter.com/AlamedaTrabucco/status/1331613964279582727?s=20
1333393542475964421,https://twitter.com/AlamedaTrabucco/status/1333393542475964421,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1332104267029565441,https://twitter.com/AlamedaTrabucco/status/1332104267029565441,Reply,https://twitter.com/AlamedaTrabucco/status/1332036794305576960?s=20
1332104264051687425,https://twitter.com/AlamedaTrabucco/status/1332104264051687425,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1332036775078838273,https://twitter.com/AlamedaTrabucco/status/1332036775078838273,Reply,https://twitter.com/AlamedaTrabucco/status/1331613964279582727?s=20
1332036773602500608,https://twitter.com/AlamedaTrabucco/status/1332036773602500608,Reply,https://twitter.com/AlamedaTrabucco/status/1330897291595550720?s=20
1332036771912187904,https://twitter.com/AlamedaTrabucco/status/1332036771912187904,Reply,https://twitter.com/AlamedaTrabucco/status/1330559616745238530?s=20
1332036770234417154,https://twitter.com/AlamedaTrabucco/status/1332036770234417154,Reply,https://twitter.com/AlamedaTrabucco/status/1330145534997393408?s=20
1332036768489607169,https://twitter.com/AlamedaTrabucco/status/1332036768489607169,Reply,https://twitter.com/AlamedaTrabucco/status/1329891607735275520?s=20
1332036766912499713,https://twitter.com/AlamedaTrabucco/status/1332036766912499713,Reply,https://twitter.com/AlamedaTrabucco/status/1329154541858656256?s=20
1330778340878237698,https://twitter.com/AlamedaTrabucco/status/1330778340878237698,Reply,https://twitter.com/AlamedaTrabucco/status/1324280271508631552?s=20
1329892325305171969,https://twitter.com/AlamedaTrabucco/status/1329892325305171969,Reply,https://twitter.com/AlamedaTrabucco/status/1329154541858656256?s=20
1329419292320833537,https://twitter.com/AlamedaTrabucco/status/1329419292320833537,Reply,https://twitter.com/AlamedaTrabucco/status/1329419194413297672?s=20
1329132277511516160,https://twitter.com/AlamedaTrabucco/status/1329132277511516160,Reply,https://twitter.com/AlamedaTrabucco/status/1329129943838584832?s=20
1329129943838584832,https://twitter.com/AlamedaTrabucco/status/1329129943838584832,Quote,https://twitter.com/python_trade/status/1329057120160014339?s=20
1324465745976127489,https://twitter.com/AlamedaTrabucco/status/1324465745976127489,Reply,https://twitter.com/AlamedaTrabucco/status/1324280271508631552?s=20
1324280273467437056,https://twitter.com/AlamedaTrabucco/status/1324280273467437056,Reply,https://twitter.com/AlamedaTrabucco/status/1316060441517285376?s=20
1322152235661291520,https://twitter.com/AlamedaTrabucco/status/1322152235661291520,Reply,https://twitter.com/AlamedaTrabucco/status/1322066166685167616
1316060441517285376,https://twitter.com/AlamedaTrabucco/status/1316060441517285376,Quote,https://fivethirtyeight.com/features/how-fivethirtyeights-2020-presidential-forecast-works-and-whats-different-because-of-covid-19/
1288386942405468161,https://twitter.com/AlamedaTrabucco/status/1288386942405468161,Reply,https://ftx.com/volume-report-appendix.pdf
1288362546077011968,https://twitter.com/AlamedaTrabucco/status/1288362546077011968,Reply,https://ftx.com/volume-monitor
1275435213372354560,https://twitter.com/AlamedaTrabucco/status/1275435213372354560,Reply,https://www.alameda-research.com/the-team
1275429012806922241,https://twitter.com/AlamedaTrabucco/status/1275429012806922241,Reply,https://twitter.com/AlamedaTrabucco/status/1264509400636461056?s=20
1275428029917872129,https://twitter.com/AlamedaTrabucco/status/1275428029917872129,Reply,https://twitter.com/SBF_Alameda/status/1273716158303055872?s=20
1272910546732347393,https://twitter.com/AlamedaTrabucco/status/1272910546732347393,Reply,https://www.xwordinfo.com/ConStats
1271725110039207937,https://twitter.com/AlamedaTrabucco/status/1271725110039207937,Reply,https://www.xwordinfo.com/Crossword?date=1/12/2019
1265983324637388800,https://twitter.com/AlamedaTrabucco/status/1265983324637388800,Reply,https://www.coingecko.com/en/coins/theta-network#markets
