Tweet ID,Tweet URL,Tweet Posted Time,Tweet Type,Tweet Text,Tweet Text Length,Client,Client URL,Total Retweets,Total Likes,Total Quoted,Total Teplies,Language,Sensitive Content,Replying To Username,Mentions,Hashtags,Emojis,Symbols,Total Mentions,Total Hashtags,Total URLs,Total Media,Total Emojis,Total Symbols,Total Polls,URL,Media type,Media URL,Media Alt Text,Tweet Truncated,Original Author Twitter ID,Original Author Full name,Original Author Screen name,Original Author Location,Original Author Description (Bio),Original Author Website,Original Author Total Followers,Original Author Total Following,Original Author Total Public Lists,Original Author Total Likes,Original Author Total Tweets,Original Author Verified Account,Original Author Protected Tweets,Original Author Has NFT Avatar,Original Author Created At (UTC),Original Author Possible Email,Original Author Possible Phone
1588597717583900673,https://twitter.com/rsalame7926/status/1588597717583900673,2022-11-04 18:23:05,Reply,@AutismCapital https://t.co/hf90XoQn2D,14,Twitter Web App,https://mobile.twitter.com,0,38,0,0,qme,false,AutismCapital,AutismCapital,"","","",1,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/FgvVL9SWQAA6oXt.mp4,Wolf Of Wall Street Oh My God GIF,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1588596225862836224,https://twitter.com/rsalame7926/status/1588596225862836224,2022-11-04 18:17:09,Reply,@Crypto_Crib_ https://t.co/TuzaO8frVY,13,Twitter Web App,https://mobile.twitter.com,0,17,0,1,qme,false,Crypto_Crib_,Crypto_Crib_,"","","",1,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/FgvTxIyXkAYoZxt.mp4,Absolutely Brilliant Simon Cowell GIF,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1588595842877108224,https://twitter.com/rsalame7926/status/1588595842877108224,2022-11-04 18:15:38,Tweet,"hear me out, airbnbs but just a ton of them in the same building with a dedicated staff to clean them and get you stuff",119,Twitter Web App,https://mobile.twitter.com,123,3036,31,229,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1588155142213439488,https://twitter.com/rsalame7926/status/1588155142213439488,2022-11-03 13:04:27,Reply,@heyibinance @hellosuoha 没错，币安做生意的确有一套 https://t.co/zdObBNLr9A,62,Twitter for iPhone,http://twitter.com/download/iphone,1,20,2,10,zh,false,heyibinance,"heyibinance,hellosuoha","","","",2,0,1,0,0,0,0,https://www.theblock.co/post/161773/binance-ceo-says-firm-never-completed-wazirx-purchase-after-funds-frozen,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1587985262260486145,https://twitter.com/rsalame7926/status/1587985262260486145,2022-11-03 01:49:24,Quote,What a dumb take…,17,Twitter for iPhone,http://twitter.com/download/iphone,0,26,0,10,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1587596472396255233,https://twitter.com/rsalame7926/status/1587596472396255233,2022-11-02 00:04:29,Tweet,God bless the bell curve,24,Twitter for iPhone,http://twitter.com/download/iphone,4,21,0,9,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1587102400384491526,https://twitter.com/rsalame7926/status/1587102400384491526,2022-10-31 15:21:13,Tweet,lol these people are amazing😂 https://t.co/LCo40cBPJr,55,Twitter Web App,https://mobile.twitter.com,1,11,0,5,en,false,,"","",😂,"",0,0,1,0,1,0,0,https://www.theatlantic.com/ideas/archive/2022/10/covid-response-forgiveness/671879/,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1586545907461398532,https://twitter.com/rsalame7926/status/1586545907461398532,2022-10-30 02:29:55,Tweet,been an absolute pleasure watching @cz_binance have the extremely difficult but transformative debates on twitter this past week to ensure the crypto industry moves forward in the best possible way,197,Twitter for iPhone,http://twitter.com/download/iphone,19,364,3,25,en,,,cz_binance,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1586203341691924482,https://twitter.com/rsalame7926/status/1586203341691924482,2022-10-29 03:48:41,Tweet,why do bigger pumpkins have less seeds,38,Twitter for iPhone,http://twitter.com/download/iphone,1,5,0,10,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1586160404429869056,https://twitter.com/rsalame7926/status/1586160404429869056,2022-10-29 00:58:04,Tweet,"they need a feature on your phone called the ""4am scroll"" where anything read during that time without a reply is just left marked unread",137,Twitter Web App,https://mobile.twitter.com,5,83,1,13,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1585769404624953344,https://twitter.com/rsalame7926/status/1585769404624953344,2022-10-27 23:04:22,Reply,@jackshaftoes @AlamedaTrabucco https://t.co/EUK6J9WgVC,30,Twitter Web App,https://mobile.twitter.com,0,2,0,1,qme,false,jackshaftoes,"jackshaftoes,AlamedaTrabucco","","","",2,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/FgHIyL5agAAnqWa.mp4,Kick GIF,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1585766716893966336,https://twitter.com/rsalame7926/status/1585766716893966336,2022-10-27 22:53:42,Reply,@AlamedaTrabucco DId tHe AI WRitE ThiS,38,Twitter Web App,https://mobile.twitter.com,0,7,0,3,en,,AlamedaTrabucco,AlamedaTrabucco,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1585762907429928961,https://twitter.com/rsalame7926/status/1585762907429928961,2022-10-27 22:38:33,Reply,@Melt_Dem lol,13,Twitter Web App,https://mobile.twitter.com,0,1,0,0,und,,Melt_Dem,Melt_Dem,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1585762547667701760,https://twitter.com/rsalame7926/status/1585762547667701760,2022-10-27 22:37:08,Tweet,"do humans sub like 25 even create facebook accounts anymore, whenever i catch myself scrolling facebook i immediately hate myself and go back to twitter.",153,Twitter Web App,https://mobile.twitter.com,1,34,0,8,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1585761287027687425,https://twitter.com/rsalame7926/status/1585761287027687425,2022-10-27 22:32:07,Tweet,👀 https://t.co/KRAfNZFbRk https://t.co/QxtgiAq0ut,25,Twitter Web App,https://mobile.twitter.com,0,14,2,5,und,false,,"","",👀,"",0,0,1,1,1,0,0,https://www.burr.senate.gov/2022/10/senate-help-committee-minority-oversight-staff-releases-interim-report-analyzing-origins-of-covid-19-pandemic,photo,https://pbs.twimg.com/media/FgHBMOuakAAjZZp.jpg,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1585492309839429632,https://twitter.com/rsalame7926/status/1585492309839429632,2022-10-27 04:43:18,Tweet,someone just asked me how I could invest in cryptocurrency without owning any - (elons version of me),101,Twitter for iPhone,http://twitter.com/download/iphone,0,9,0,4,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1585490873990643712,https://twitter.com/rsalame7926/status/1585490873990643712,2022-10-27 04:37:36,Reply,@AutismCapital https://t.co/vnlkC2xAvA,14,Twitter for iPhone,http://twitter.com/download/iphone,0,2,0,0,qme,false,AutismCapital,AutismCapital,"","","",1,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/FgDLimKWAAAWLw5.mp4,Jack Black Yes GIF,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1585347642129014784,https://twitter.com/rsalame7926/status/1585347642129014784,2022-10-26 19:08:26,Reply,@MattBallen4791 https://t.co/4giMIhEc4M,15,Twitter for iPhone,http://twitter.com/download/iphone,0,6,0,0,qme,false,MattBallen4791,MattBallen4791,"","","",1,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/FgBJRMiagAAYpU_.mp4,Meryl Streep Booo GIF,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1585329680793894912,https://twitter.com/rsalame7926/status/1585329680793894912,2022-10-26 17:57:04,Reply,@_Ryne_Miller https://t.co/FC1ilZxmY0,13,Twitter for iPhone,http://twitter.com/download/iphone,0,3,0,0,qme,false,_Ryne_Miller,_Ryne_Miller,"","","",1,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/FgA47yNagAAZzOg.mp4,Young Young Love GIF,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584895553649127424,https://twitter.com/rsalame7926/status/1584895553649127424,2022-10-25 13:12:00,Tweet,"Twitter has 7,500 employees 😳",29,Twitter for iPhone,http://twitter.com/download/iphone,3,22,0,16,en,,,"","",😳,"",0,0,0,0,1,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584674734180298752,https://twitter.com/rsalame7926/status/1584674734180298752,2022-10-24 22:34:33,Reply,@cmsholdings https://t.co/SPyQ845KRY,12,Twitter for iPhone,http://twitter.com/download/iphone,0,5,0,0,qme,false,cmsholdings,cmsholdings,"","","",1,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/Ff3lRMOXgAAMuPW.mp4,The Rock Reaction GIF by WWE,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584322157638606848,https://twitter.com/rsalame7926/status/1584322157638606848,2022-10-23 23:13:32,Reply,@shanefking @SilvermanJacob cool so case closed you’re not clear,64,Twitter for iPhone,http://twitter.com/download/iphone,0,1,0,1,en,,shanefking,"shanefking,SilvermanJacob","","","",2,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584317573931630592,https://twitter.com/rsalame7926/status/1584317573931630592,2022-10-23 22:55:19,Reply,@tmuxvim says the guy from kraken,33,Twitter for iPhone,http://twitter.com/download/iphone,0,0,0,0,en,,tmuxvim,tmuxvim,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584315584715841536,https://twitter.com/rsalame7926/status/1584315584715841536,2022-10-23 22:47:25,Reply,@fintechfrank for the right price this could be true,52,Twitter for iPhone,http://twitter.com/download/iphone,1,4,0,0,en,,fintechfrank,fintechfrank,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584315376682553344,https://twitter.com/rsalame7926/status/1584315376682553344,2022-10-23 22:46:35,Reply,@SilvermanJacob so my original tweet holds true (!) I put 0 focus behind signaling and 95% of my energy behind results and 5% of my energy behind humorous messages to provide enjoyment,184,Twitter for iPhone,http://twitter.com/download/iphone,0,2,0,1,en,,SilvermanJacob,SilvermanJacob,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584313771123539969,https://twitter.com/rsalame7926/status/1584313771123539969,2022-10-23 22:40:12,Reply,@SilvermanJacob What do you mean?,33,Twitter for iPhone,http://twitter.com/download/iphone,0,0,0,1,en,,SilvermanJacob,SilvermanJacob,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584310895294877698,https://twitter.com/rsalame7926/status/1584310895294877698,2022-10-23 22:28:47,Reply,@GoGoFOMO ur lame,17,Twitter for iPhone,http://twitter.com/download/iphone,0,3,0,1,en,,GoGoFOMO,GoGoFOMO,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584290824254533632,https://twitter.com/rsalame7926/status/1584290824254533632,2022-10-23 21:09:01,Quote,Oh man this applies perfectly to everyone commenting about politics over the past 72 hours 😂,92,Twitter for iPhone,http://twitter.com/download/iphone,1,12,0,2,en,,,"","",😂,"",0,0,0,0,1,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1584015717262798850,https://twitter.com/rsalame7926/status/1584015717262798850,2022-10-23 02:55:51,Reply,@nlw beautiful house sir,24,Twitter for iPhone,http://twitter.com/download/iphone,0,2,0,1,en,,nlw,nlw,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1583834354324672513,https://twitter.com/rsalame7926/status/1583834354324672513,2022-10-22 14:55:10,Reply,@CryptoKaleo @VitalikButerin @SBF_FTX blockchain helps alleviate the censorship concern though,94,Twitter for iPhone,http://twitter.com/download/iphone,0,2,0,1,en,,CryptoKaleo,"CryptoKaleo,VitalikButerin,SBF_FTX","","","",3,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1583818386672607232,https://twitter.com/rsalame7926/status/1583818386672607232,2022-10-22 13:51:43,Tweet,What exactly does the UN do anyway? This seems blatantly bananas to me: https://t.co/ivhzPJ3KHL,95,Twitter Web App,https://mobile.twitter.com,0,8,0,4,en,false,,"","","","",0,0,1,0,0,0,0,https://unwatch.org/iran-to-join-u-n-womens-rights-commission/,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1583655111414677505,https://twitter.com/rsalame7926/status/1583655111414677505,2022-10-22 03:02:56,Tweet,It should be illegal to tuck the base of a bed sheet in a hotel. I’m tryin to be covered fully not half stuck out a shitty bed burrito,134,Twitter for iPhone,http://twitter.com/download/iphone,0,118,0,16,en,,,"","","","",0,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1583493119126798337,https://twitter.com/rsalame7926/status/1583493119126798337,2022-10-21 16:19:14,Reply,@Fcoalvaradod @SBF_FTX https://t.co/YJwJKDp2Mg,22,Twitter for iPhone,http://twitter.com/download/iphone,1,6,0,0,qme,false,Fcoalvaradod,"Fcoalvaradod,SBF_FTX","","","",2,0,0,1,0,0,0,,animated_gif,https://video.twimg.com/tweet_video/FfmymI1XoAQbr5U.mp4,Mr Bean Checking Time GIF,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
1583492367826702338,https://twitter.com/rsalame7926/status/1583492367826702338,2022-10-21 16:16:15,Reply,@SBF_FTX HOW DARE YOU TRY TO BAN BLINKING,41,Twitter for iPhone,http://twitter.com/download/iphone,0,15,0,4,en,,SBF_FTX,SBF_FTX,"","","",1,0,0,0,0,0,0,,,,,false,764205467816038400,Ryan Salame,rsalame7926,"",Co-CEO of FTX Digital Markets. Previously @circlepay Trade. Nothing is financial advice. Opinions/Thoughts are my own.,https://ftx.com/,17739,707,211,15982,1963,true,false,false,2016-08-12 21:02:36,"",""
