Tweet ID,Tweet URL,Tweet Type,URL
1425555312623296516,https://twitter.com/AlamedaTrabucco/status/1425555312623296516,Quote,https://twitter.com/AlamedaTrabucco/status/1391988327641870338?s=20
1425540342917459968,https://twitter.com/AlamedaTrabucco/status/1425540342917459968,Retweet,https://www.whatbitcoindid.com/podcast/a-quant-traders-view-on-bitcoin
1423532344028237826,https://twitter.com/AlamedaTrabucco/status/1423532344028237826,Retweet,https://twitter.com/SBF_FTX/status/1423425215925604360
1422438443469053952,https://twitter.com/AlamedaTrabucco/status/1422438443469053952,Quote,https://twitter.com/AlamedaTrabucco/status/1314551649323479040?s=20
1420727599517470725,https://twitter.com/AlamedaTrabucco/status/1420727599517470725,Tweet,https://www.twitch.tv/AlamedaTrabucco
1417619647197696001,https://twitter.com/AlamedaTrabucco/status/1417619647197696001,Reply,https://www.coingecko.com/en/coins/tether
1417608250078294019,https://twitter.com/AlamedaTrabucco/status/1417608250078294019,Quote,https://twitter.com/Frances_Coppola/status/1417601721245835265?s=20
1417362334721273860,https://twitter.com/AlamedaTrabucco/status/1417362334721273860,Quote,https://twitter.com/FTX_Official/status/1380465675831898117?s=20
1412486147306143750,https://twitter.com/AlamedaTrabucco/status/1412486147306143750,Retweet,http://OnlySams.io
1409913814766690304,https://twitter.com/AlamedaTrabucco/status/1409913814766690304,Retweet,https://www.bloomberg.com/news/articles/2021-06-29/tom-brady-gisele-b-ndchen-take-equity-stake-in-crypto-firm-ftx?sref=sws2D3xf
1408507451620552714,https://twitter.com/AlamedaTrabucco/status/1408507451620552714,Quote,https://twitter.com/AlamedaTrabucco/status/1407780828734656515?s=20
1407825373056823296,https://twitter.com/AlamedaTrabucco/status/1407825373056823296,Reply,https://www.coingecko.com/en/exchanges/huobi_futures
1407799113966493697,https://twitter.com/AlamedaTrabucco/status/1407799113966493697,Retweet,https://ftx.us/#a=1264893
1407773587033837569,https://twitter.com/AlamedaTrabucco/status/1407773587033837569,Retweet,https://twitter.com/MLB/status/1407421980618412037
1407500210926886915,https://twitter.com/AlamedaTrabucco/status/1407500210926886915,Quote,https://twitter.com/AlamedaTrabucco/status/1395211697930047489?s=20
1405053793968922625,https://twitter.com/AlamedaTrabucco/status/1405053793968922625,Quote,https://twitter.com/AlamedaTrabucco/status/1325934153183891456?s=20
1405053562946605060,https://twitter.com/AlamedaTrabucco/status/1405053562946605060,Quote,https://twitter.com/AlamedaTrabucco/status/1321731634387841024?s=20
1405046270104793091,https://twitter.com/AlamedaTrabucco/status/1405046270104793091,Retweet,https://link.medium.com/SvLYv1907gb
1402823323004768261,https://twitter.com/AlamedaTrabucco/status/1402823323004768261,Retweet,http://Sollet.io
1402823323004768261,https://twitter.com/AlamedaTrabucco/status/1402823323004768261,Retweet,https://github.com/project-serum/swap-ui
1402823323004768261,https://twitter.com/AlamedaTrabucco/status/1402823323004768261,Retweet,https://github.com/project-serum/swap
1402323879750619138,https://twitter.com/AlamedaTrabucco/status/1402323879750619138,Quote,https://twitter.com/zackvoell/status/1401212086231969792?s=20
1401927751888744449,https://twitter.com/AlamedaTrabucco/status/1401927751888744449,Quote,https://twitter.com/AlamedaTrabucco/status/1401263294971797507?s=20
1401927744712327168,https://twitter.com/AlamedaTrabucco/status/1401927744712327168,Quote,https://twitter.com/AlamedaTrabucco/status/1400959589655457793?s=20
1401927717944188932,https://twitter.com/AlamedaTrabucco/status/1401927717944188932,Quote,https://twitter.com/Brett_FTXUS/status/1401658019109392389?s=20
1401927716660813837,https://twitter.com/AlamedaTrabucco/status/1401927716660813837,Quote,https://twitter.com/SBF_Alameda/status/1401568493154279432?s=20
1400848041398185990,https://twitter.com/AlamedaTrabucco/status/1400848041398185990,Retweet,https://www.theblockcrypto.com/linked/107210/ftx-tsm-e-sports-team-rename-deal-crypto
1399939895129432065,https://twitter.com/AlamedaTrabucco/status/1399939895129432065,Tweet,https://ftx.com/foundation
1399921954694516749,https://twitter.com/AlamedaTrabucco/status/1399921954694516749,Quote,https://ftx.com/en/volume-monitor
1397621969324027904,https://twitter.com/AlamedaTrabucco/status/1397621969324027904,Retweet,https://www.vox.com/recode/22452151/memes-bitcoin-dogecoin-elon-musk
1397039147110572032,https://twitter.com/AlamedaTrabucco/status/1397039147110572032,Reply,https://www.nytimes.com/2018/04/18/crosswords/who-made-my-puzzle-sam-trabucco.html
1396614258914385928,https://twitter.com/AlamedaTrabucco/status/1396614258914385928,Quote,https://twitter.com/fintechfrank/status/1396609126650818561?s=20
1396604102277320706,https://twitter.com/AlamedaTrabucco/status/1396604102277320706,Quote,https://twitter.com/SBF_Alameda/status/1396466775361945601?s=20
1395511580767526915,https://twitter.com/AlamedaTrabucco/status/1395511580767526915,Retweet,https://twitter.com/SBF_Alameda/status/1395477516706402305
1395480699210248193,https://twitter.com/AlamedaTrabucco/status/1395480699210248193,Quote,https://twitter.com/AlamedaTrabucco/status/1391988327641870338?s=20
1395211767446376448,https://twitter.com/AlamedaTrabucco/status/1395211767446376448,Quote,https://twitter.com/paoloardoino/status/1394977425717661697?s=20
1395211757308743680,https://twitter.com/AlamedaTrabucco/status/1395211757308743680,Quote,https://twitter.com/AlamedaTrabucco/status/1391988315100893184?s=20
1395211736026959874,https://twitter.com/AlamedaTrabucco/status/1395211736026959874,Quote,https://twitter.com/SBF_Alameda/status/1395008187435143173?s=20
1395211734680543235,https://twitter.com/AlamedaTrabucco/status/1395211734680543235,Quote,https://twitter.com/AlamedaTrabucco/status/1332036791151390720?s=20
1395014281025015812,https://twitter.com/AlamedaTrabucco/status/1395014281025015812,Retweet,http://ftx.us
1393559655926964224,https://twitter.com/AlamedaTrabucco/status/1393559655926964224,Reply,https://www.xwordinfo.com/Thumbs?author=Sam+Trabucco
1393532776754843651,https://twitter.com/AlamedaTrabucco/status/1393532776754843651,Reply,https://www.xwordinfo.com/Crossword?date=3/1/2020&g=23&d=A
1389547571815780357,https://twitter.com/AlamedaTrabucco/status/1389547571815780357,Reply,https://www.youtube.com/watch?v=GGXzlRoNtHU
1389271300212887564,https://twitter.com/AlamedaTrabucco/status/1389271300212887564,Retweet,https://oxygenforindia.org/index.html
1388731529774309377,https://twitter.com/AlamedaTrabucco/status/1388731529774309377,Retweet,https://twitter.com/Adventureswbeto/status/1387962762282749954/video/1
1387811179787997186,https://twitter.com/AlamedaTrabucco/status/1387811179787997186,Retweet,https://www.bbc.co.uk/news/world-europe-56925999
1387717293136781314,https://twitter.com/AlamedaTrabucco/status/1387717293136781314,Retweet,https://ftx.com/trade/EMB/USD
1387342187302637574,https://twitter.com/AlamedaTrabucco/status/1387342187302637574,Reply,https://www.youtube.com/watch?v=SLFMcheqR-w
1385181088029450243,https://twitter.com/AlamedaTrabucco/status/1385181088029450243,Quote,https://twitter.com/AlamedaTrabucco/status/1349538525218127872?s=20
1385181044341575680,https://twitter.com/AlamedaTrabucco/status/1385181044341575680,Quote,https://twitter.com/AlamedaTrabucco/status/1382244132022755329?s=20
1385181031557337093,https://twitter.com/AlamedaTrabucco/status/1385181031557337093,Quote,https://twitter.com/AlamedaTrabucco/status/1349538828667678720?s=20
1385181008467697669,https://twitter.com/AlamedaTrabucco/status/1385181008467697669,Quote,https://twitter.com/alamedatrabucco/status/1332036760939896832?lang=en
1384835094704185344,https://twitter.com/AlamedaTrabucco/status/1384835094704185344,Retweet,https://tinyurl.com/2mx8kbun
1383815208133554178,https://twitter.com/AlamedaTrabucco/status/1383815208133554178,Quote,https://twitter.com/roshunpatel/status/1383780215894073350?s=20
1383813281115082761,https://twitter.com/AlamedaTrabucco/status/1383813281115082761,Quote,https://twitter.com/lawmaster/status/1383655305058217988?s=20
1383813251037757443,https://twitter.com/AlamedaTrabucco/status/1383813251037757443,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1383813229533536267,https://twitter.com/AlamedaTrabucco/status/1383813229533536267,Quote,https://twitter.com/AlamedaTrabucco/status/1382357672347897857?s=20
1383728593402929153,https://twitter.com/AlamedaTrabucco/status/1383728593402929153,Retweet,https://ftx.com/ftt
1382244163912028160,https://twitter.com/AlamedaTrabucco/status/1382244163912028160,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1382244143670333440,https://twitter.com/AlamedaTrabucco/status/1382244143670333440,Quote,https://twitter.com/AlamedaTrabucco/status/1370273230586486786?s=20
1382244141690540037,https://twitter.com/AlamedaTrabucco/status/1382244141690540037,Quote,https://twitter.com/AlamedaTrabucco/status/1349538928940892163?s=20
1382244139442475015,https://twitter.com/AlamedaTrabucco/status/1382244139442475015,Quote,https://twitter.com/elonmusk/status/1357236825589432322?s=20
1374614155563466753,https://twitter.com/AlamedaTrabucco/status/1374614155563466753,Tweet,https://bitclout.com/u/samtrabucco?public_key=BC1YLj7W8eQzx9Mv6HCbMi1gfJV251gBi5rGEpqy2pFFKwxzSXC8Yge
1372413034598002690,https://twitter.com/AlamedaTrabucco/status/1372413034598002690,Retweet,http://ftx.us/card/signup
1371791253461889026,https://twitter.com/AlamedaTrabucco/status/1371791253461889026,Retweet,http://ftx.com/trade/OXY/USD
1371695284338630660,https://twitter.com/AlamedaTrabucco/status/1371695284338630660,Retweet,http://oxygen.org
1371595256077062144,https://twitter.com/AlamedaTrabucco/status/1371595256077062144,Tweet,https://alameda-research.medium.com/reef-updates-b3645b65790a
1370273666500456449,https://twitter.com/AlamedaTrabucco/status/1370273666500456449,Reply,https://blog.ftx.com/monthly-digest/ftx-june-digest.pdf
1370273318264213507,https://twitter.com/AlamedaTrabucco/status/1370273318264213507,Quote,https://twitter.com/AlamedaTrabucco/status/1332104264051687425?s=20
1370273302745284613,https://twitter.com/AlamedaTrabucco/status/1370273302745284613,Quote,https://twitter.com/AlamedaTrabucco/status/1349538525218127872?s=20
1370273294696419329,https://twitter.com/AlamedaTrabucco/status/1370273294696419329,Quote,https://twitter.com/AlamedaTrabucco/status/1329129943838584832?s=20
1370273269668933638,https://twitter.com/AlamedaTrabucco/status/1370273269668933638,Quote,https://twitter.com/AlamedaTrabucco/status/1325934153183891456?s=20
1370273252568752129,https://twitter.com/AlamedaTrabucco/status/1370273252568752129,Reply,https://www.forbes.com/sites/cbovaird/2018/03/23/is-bitcoin-still-a-safe-haven-asset/?sh=4278cff51954
1364076804022001669,https://twitter.com/AlamedaTrabucco/status/1364076804022001669,Retweet,https://ftx.com/trade/FTM-PERP
1364076804022001669,https://twitter.com/AlamedaTrabucco/status/1364076804022001669,Retweet,https://ftx.com/trade/FTM/USD
1361997008270069765,https://twitter.com/AlamedaTrabucco/status/1361997008270069765,Reply,https://www.coingecko.com/en
1361997005065572353,https://twitter.com/AlamedaTrabucco/status/1361997005065572353,Reply,https://ftx.com/volume-report-appendix.pdf
1361996991580958720,https://twitter.com/AlamedaTrabucco/status/1361996991580958720,Quote,https://ftx.com/volume-monitor
1361996991580958720,https://twitter.com/AlamedaTrabucco/status/1361996991580958720,Quote,https://ftx.com/volume-report-paper.pdf
1359677595227353091,https://twitter.com/AlamedaTrabucco/status/1359677595227353091,Quote,https://twitter.com/AlamedaTrabucco/status/1348773027639562241?s=20
1356077076403548160,https://twitter.com/AlamedaTrabucco/status/1356077076403548160,Reply,https://ftx.com/volume-monitor
1354645956927492096,https://twitter.com/AlamedaTrabucco/status/1354645956927492096,Quote,https://twitter.com/AlamedaTrabucco/status/1349538525218127872?s=20
1354645922102185986,https://twitter.com/AlamedaTrabucco/status/1354645922102185986,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1354615401309585409,https://twitter.com/AlamedaTrabucco/status/1354615401309585409,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1352459553682558981,https://twitter.com/AlamedaTrabucco/status/1352459553682558981,Quote,https://twitter.com/AlamedaTrabucco/status/1263842291594063872?s=20
1351722444420210688,https://twitter.com/AlamedaTrabucco/status/1351722444420210688,Reply,https://ftx.com/volume-monitor
1351722434953560072,https://twitter.com/AlamedaTrabucco/status/1351722434953560072,Quote,https://twitter.com/AlamedaTrabucco/status/1329154541858656256?s=20
1350999062162661377,https://twitter.com/AlamedaTrabucco/status/1350999062162661377,Retweet,http://maps.me
1349874437324042240,https://twitter.com/AlamedaTrabucco/status/1349874437324042240,Retweet,https://ftx.com/trade/TRU-PERP
1349539493670371330,https://twitter.com/AlamedaTrabucco/status/1349539493670371330,Quote,https://twitter.com/AlamedaTrabucco/status/1349539431586295810?s=20
1349539431586295810,https://twitter.com/AlamedaTrabucco/status/1349539431586295810,Quote,https://twitter.com/AlamedaTrabucco/status/1324280271508631552?s=20
1349539351617708033,https://twitter.com/AlamedaTrabucco/status/1349539351617708033,Quote,https://twitter.com/AlamedaTrabucco/status/1349539266158706689?s=20
1349539266158706689,https://twitter.com/AlamedaTrabucco/status/1349539266158706689,Quote,https://twitter.com/AlamedaTrabucco/status/1348773027639562241?s=20
1349539162651672576,https://twitter.com/AlamedaTrabucco/status/1349539162651672576,Quote,https://twitter.com/AlamedaTrabucco/status/1349539011358908417?s=20
1349539011358908417,https://twitter.com/AlamedaTrabucco/status/1349539011358908417,Quote,https://twitter.com/AlamedaTrabucco/status/1339810704342142976?s=20
1349538928940892163,https://twitter.com/AlamedaTrabucco/status/1349538928940892163,Quote,https://twitter.com/AlamedaTrabucco/status/1349538828667678720?s=20
1349538735415730177,https://twitter.com/AlamedaTrabucco/status/1349538735415730177,Quote,https://twitter.com/AlamedaTrabucco/status/1349538670550806530?s=20
1349486209681088514,https://twitter.com/AlamedaTrabucco/status/1349486209681088514,Quote,https://twitter.com/SBF_Alameda/status/1349456788169523200?s=20
1349098411467829249,https://twitter.com/AlamedaTrabucco/status/1349098411467829249,Reply,https://tether.to/
1348422595520000001,https://twitter.com/AlamedaTrabucco/status/1348422595520000001,Retweet,https://youtu.be/F4mF45lVZ3Q
1347974492304207872,https://twitter.com/AlamedaTrabucco/status/1347974492304207872,Reply,https://www.youtube.com/watch?v=moKaQbBqOqo&feature=youtu.be
1346099860362067969,https://twitter.com/AlamedaTrabucco/status/1346099860362067969,Reply,https://www.youtube.com/watch?v=xTvhS5d1kn8
1345530580587319297,https://twitter.com/AlamedaTrabucco/status/1345530580587319297,Quote,https://twitter.com/AlamedaTrabucco/status/1342071923165995008?s=20
1342939933619580929,https://twitter.com/AlamedaTrabucco/status/1342939933619580929,Reply,https://www.youtube.com/watch?v=S_4PrI8gB-k
1342340391173943296,https://twitter.com/AlamedaTrabucco/status/1342340391173943296,Retweet,https://ftx.com/trade/1INCH-PERP
1342262601963589633,https://twitter.com/AlamedaTrabucco/status/1342262601963589633,Quote,https://twitter.com/AlamedaTrabucco/status/1342071923165995008?s=20
1342072132574973952,https://twitter.com/AlamedaTrabucco/status/1342072132574973952,Quote,https://twitter.com/AlamedaTrabucco/status/1342071923165995008?s=20
1340154585499877376,https://twitter.com/AlamedaTrabucco/status/1340154585499877376,Retweet,https://ftx.com/trade/GRT-PERP
1339810766862487552,https://twitter.com/AlamedaTrabucco/status/1339810766862487552,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1339810704342142976,https://twitter.com/AlamedaTrabucco/status/1339810704342142976,Quote,https://twitter.com/AlamedaTrabucco/status/1265369446824075265?s=20
1339034557153079297,https://twitter.com/AlamedaTrabucco/status/1339034557153079297,Quote,http://www.quiz-maker.com/QBJ2IJ13A
1336563814607642625,https://twitter.com/AlamedaTrabucco/status/1336563814607642625,Reply,https://ftx.com/volume-monitor
1336497014612217856,https://twitter.com/AlamedaTrabucco/status/1336497014612217856,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1334985661061816321,https://twitter.com/AlamedaTrabucco/status/1334985661061816321,Retweet,https://www.theblockcrypto.com/daily/86513/crypto-exchange-ftx-valuation-unicorn
1333780087842357248,https://twitter.com/AlamedaTrabucco/status/1333780087842357248,Tweet,https://www.forbes.com/30-under-30/2021/finance/
1333458186896982023,https://twitter.com/AlamedaTrabucco/status/1333458186896982023,Quote,https://twitter.com/AlamedaTrabucco/status/1331613964279582727?s=20
1333393542475964421,https://twitter.com/AlamedaTrabucco/status/1333393542475964421,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1333285396185182209,https://twitter.com/AlamedaTrabucco/status/1333285396185182209,Retweet,https://anchor.fm/thefeedbackloop/episodes/Sam-the-Stud-Quant-from-Alameda-Research-emr64d
1332104267029565441,https://twitter.com/AlamedaTrabucco/status/1332104267029565441,Quote,https://twitter.com/AlamedaTrabucco/status/1332036794305576960?s=20
1332104264051687425,https://twitter.com/AlamedaTrabucco/status/1332104264051687425,Quote,https://twitter.com/AlamedaTrabucco/status/1332036760939896832?s=20
1332036775078838273,https://twitter.com/AlamedaTrabucco/status/1332036775078838273,Quote,https://twitter.com/AlamedaTrabucco/status/1331613964279582727?s=20
1332036773602500608,https://twitter.com/AlamedaTrabucco/status/1332036773602500608,Quote,https://twitter.com/AlamedaTrabucco/status/1330897291595550720?s=20
1332036771912187904,https://twitter.com/AlamedaTrabucco/status/1332036771912187904,Quote,https://twitter.com/AlamedaTrabucco/status/1330559616745238530?s=20
1332036770234417154,https://twitter.com/AlamedaTrabucco/status/1332036770234417154,Quote,https://twitter.com/AlamedaTrabucco/status/1330145534997393408?s=20
1332036768489607169,https://twitter.com/AlamedaTrabucco/status/1332036768489607169,Quote,https://twitter.com/AlamedaTrabucco/status/1329891607735275520?s=20
1332036766912499713,https://twitter.com/AlamedaTrabucco/status/1332036766912499713,Quote,https://twitter.com/AlamedaTrabucco/status/1329154541858656256?s=20
1331907257303384065,https://twitter.com/AlamedaTrabucco/status/1331907257303384065,Retweet,https://twitter.com/FTX_Official/status/1331817918175199232
1330778340878237698,https://twitter.com/AlamedaTrabucco/status/1330778340878237698,Quote,https://twitter.com/AlamedaTrabucco/status/1324280271508631552?s=20
1330360786271801346,https://twitter.com/AlamedaTrabucco/status/1330360786271801346,Retweet,https://app.truefi.io/stake
1329892325305171969,https://twitter.com/AlamedaTrabucco/status/1329892325305171969,Quote,https://twitter.com/AlamedaTrabucco/status/1329154541858656256?s=20
1329419292320833537,https://twitter.com/AlamedaTrabucco/status/1329419292320833537,Quote,https://twitter.com/AlamedaTrabucco/status/1329419194413297672?s=20
1329132277511516160,https://twitter.com/AlamedaTrabucco/status/1329132277511516160,Quote,https://twitter.com/AlamedaTrabucco/status/1329129943838584832?s=20
1329129943838584832,https://twitter.com/AlamedaTrabucco/status/1329129943838584832,Quote,https://twitter.com/python_trade/status/1329057120160014339?s=20
1324727118400430080,https://twitter.com/AlamedaTrabucco/status/1324727118400430080,Retweet,https://twitter.com/DecisionDeskHQ/status/1324710866516905984
1324465745976127489,https://twitter.com/AlamedaTrabucco/status/1324465745976127489,Quote,https://twitter.com/AlamedaTrabucco/status/1324280271508631552?s=20
